34,해오와 사라,제주도 우도의 푸른 바다. 해녀와 인어의 특별한 인연이 시작된다.,송송이,http://t1.daumcdn.net/webtoon/op/b5e71508eb7287fdf11ccd1c9e08dfd33ca1bd73,9.926723287,http://webtoon.daum.net/webtoon/view/haeosara,다음 웹툰,화,"제주도, 우도, 바다, 해녀, 인어, 특별, 인연, 시작"
35,"신성한, 이혼","결혼은 아름답고 이혼은 치열하다. 누구나 지는 싸움, 이혼 소송.",강태경,http://t1.daumcdn.net/webtoon/op/e00532ae70818be301a2c653c307aba04230403e,9.817230274,http://webtoon.daum.net/webtoon/view/sacreddivorce,다음 웹툰,화,"결혼, 이혼, 치열, 누구, 싸움, 이혼, 소송"
36,멸종인간,"<관찰인간>, <생존인간>에 이은 세 번째 이야기. 인류는 멸종당하지 않기 위해 고군분투한다.",디디,http://t1.daumcdn.net/webtoon/op/aa06cd4d31e64cba2ec5c455577da51d1501d9fc,9.830418488,http://webtoon.daum.net/webtoon/view/extinction,다음 웹툰,화,"관찰, 인간, 생존, 인간, 번, 이야기, 인류, 멸종, 고군분투"
37,우리집이거든요!,극한인생 서은우에게 찾아 온 거액의 상속! 그리고 상속 예정인 집에 살고 있는 정체모를 그 녀석들!,공룡,http://t1.daumcdn.net/webtoon/op/516122ad5af4dc3fbdab4c5ef2e203f341f1f185,9.526236429,http://webtoon.daum.net/webtoon/view/thisismyhome,다음 웹툰,화,"인생, 은우, 거액, 상속, 상속, 예정, 집, 정체, 녀석"
38,학교대표,진화된 축구 천재들의 네게(Nege) 도전기.,동훈,http://t1.daumcdn.net/webtoon/op/bb9daffece31e9069bb2382f20d514984c0789f2,8.810982443,http://webtoon.daum.net/webtoon/view/nege,다음 웹툰,화,"진화, 축구, 천재, 게, 전기"
39,미래의 너에게,나도 모르는 미래의 남자친구를 미리 보게 된다면..? 미래를 보는 소녀의 학원 로맨스,정은,http://t1.daumcdn.net/webtoon/op/e1040b50e9b0a61e734dbd78351c5902e5be497f,9.882585139,http://webtoon.daum.net/webtoon/view/futuretoyou,다음 웹툰,화,"나, 미래, 남자, 친구, 미래, 소녀, 학원, 로맨스"
40,아비무쌍,하늘의 뜻을 아니 아비는 무쌍이다.,이현석,http://t1.daumcdn.net/webtoon/op/6d9218f2cde432dc5fff8d5e1ffe6cf20b6f89d9,9.898475438,http://webtoon.daum.net/webtoon/view/Matchless,다음 웹툰,화,"하늘, 뜻, 쌍"
41,지옥사원,인간이 된 악마의 사회 적응기! 그리고 그를 위협하는 존재들.,캐러멜,http://t1.daumcdn.net/webtoon/op/d8d45167e179120963d70ca2d19833f07342dfd7,9.884597463,http://webtoon.daum.net/webtoon/view/hellTemple,다음 웹툰,화,"인간, 악마, 사회, 응기, 그, 위협, 존재"
42,왕 그리고 황제,"영혼이 바뀐 고종과 태종, 그들은 조선을 바꿀 수 있을까?",정이리이리,http://t1.daumcdn.net/cartoon/58898FC6024EF30001,9.708504688,http://webtoon.daum.net/webtoon/view/KingAndEmperor,다음 웹툰,화,"영혼, 고종, 태종, 그, 조선, 수"
43,나빌레라,"나이 일흔에 도전을 시작했다. 스물셋, 방황이 시작됐다.",지민,http://t1.daumcdn.net/webtoon/op/7e928b34b6881ceb8dd8ec1015fc27bf43e7cf1e,9.950337958,http://webtoon.daum.net/webtoon/view/LikeButterfly,다음 웹툰,화,"나이, 일흔, 도전, 시작, 스물, 셋, 방황, 시작"
44,방구석 여포,방구석에서만큼은 천하무쌍! 찐따고딩 여포의 숨겨진 능력이 깨어난다,키미하이,http://t1.daumcdn.net/webtoon/op/540daf5bf103d23f5446b27f4e06850f3caf0187,9.243085881,http://webtoon.daum.net/webtoon/view/roomcorner,다음 웹툰,수,"방구석, 만큼, 천하무쌍, 찐따, 고딩, 여포, 능력"
45,사랑하는 가족에게,완벽해 보이는 예술가 가족. 그 일상은 천재 아들로 인해 부서지기 시작한다.,수하,http://t1.daumcdn.net/webtoon/op/623d94a843342f2c478a2c3bfbc6cd5a1a9a5756,9.796969697,http://webtoon.daum.net/webtoon/view/lovefamily,다음 웹툰,수,"완벽, 예술가, 가족, 일상, 천재, 아들, 시작"
46,수린당 -비늘 고치는 집-,이런 게 축복이라면 필요 없어. 운명을 바꾸기 위한 자매의 여정,일링스,http://t1.daumcdn.net/webtoon/op/06a1786a0f3d01db7dc0cf6cd64098879dbcf902,9.920614919,http://webtoon.daum.net/webtoon/view/scalehouse,다음 웹툰,수,"게, 축복, 필요, 운명, 자매, 여정"
47,미드나잇 블루,꿈을 좇는 남자와 쟁취하려는 여자. 현실과 이상을 둔 자존심 싸움,보보군,http://t1.daumcdn.net/webtoon/op/82e10008bb8e67f080dac2bc8201a28716e161d1,9.779846659,http://webtoon.daum.net/webtoon/view/midnightblue,다음 웹툰,수,"꿈, 남자, 쟁취, 여자, 현실, 이상, 자존심, 싸움"
48,악녀의 탄생,한순간 모든 재산을 빼앗긴 그녀 앞에 나타난 세 남자. 그녀의 선택은?,TB,http://t1.daumcdn.net/webtoon/op/d9af4b7ffee812ab514df093634234f494121652,9.82170088,http://webtoon.daum.net/webtoon/view/wickedwoman,다음 웹툰,수,"순간, 재산, 그녀, 앞, 남자, 그녀, 선택"
49,두번째 썸,전 남친에게 설레어버린 유소리. 그렇다면 그 남자는..?,비아이,http://t1.daumcdn.net/webtoon/op/644a8c157ffd1711d7513d5677cfce575fef4a62,9.390148081,http://webtoon.daum.net/webtoon/view/seconddateout,다음 웹툰,수,"남친, 유, 소리, 남자"
50,저승사자 온라인,"죽은 소녀의 영혼을 인도하러 온 저승사자, 그런데 게임 속에 갇히다?!",쑨,http://t1.daumcdn.net/webtoon/op/a3bccd46943a970843020693c40609bcc7fbbd85,8.677908938,http://webtoon.daum.net/webtoon/view/deathonline,다음 웹툰,수,"소녀, 영혼, 인도, 저승, 사자, 게임, 속"
51,CELL,어느 날 생긴 예측불가의 초능력. 희망 없는 청춘에게 쓸모 없는 힘이 생겼다!,강형규,http://t1.daumcdn.net/webtoon/op/47652d9a1ba4fc4006e232775a95a966e2e40d04,9.882018761,http://webtoon.daum.net/webtoon/view/cell,다음 웹툰,수,"날, 예측, 불가, 초능력, 희망, 청춘, 쓸모, 힘"
52,아버지의 복수는 끝이 없어라,할머니 집에서 찾아낸 아버지. 30년 간 묻혀있던 비극이 복수로 깨어났다.,강태진,http://t1.daumcdn.net/webtoon/op/d8d24aac2c82f1a0124c09b507de7262c51b4c0e,9.880278624,http://webtoon.daum.net/webtoon/view/fatherrevenge,다음 웹툰,수,"할머니, 집, 아버지, 년, 비극, 복수"
53,노력의 卍(만),"세상을 지배하는 천중궐, 최정상까지 노오력만으로 올라가는 여정",행자,http://t1.daumcdn.net/webtoon/op/2cb253ad08ea01c3f2de3f44b1d50fb4897fc823,9.689269747,http://webtoon.daum.net/webtoon/view/endeavor,다음 웹툰,수,"세상, 지배, 천중, 궐, 정상, 오력, 여정"
54,죽어도! 치우,죽어도! 죽지 않고 더 강해지는 치우의 성장 모험기!,만백,http://t1.daumcdn.net/webtoon/op/60480bc97d3b491b139a73bb094b5afbf5b93059,9.724260958,http://webtoon.daum.net/webtoon/view/chiwoo,다음 웹툰,수,"치우, 성장, 모험기"
55,금수친구들,가난한 나무꾼과 사고뭉치 동물들이 만났다! 조선시대 집사의 처절하고 유쾌한 집사 라이프,짤태식,http://t1.daumcdn.net/webtoon/op/5fe5766c4a3c94e1bfb623427c88089b3c8a73ff,9.251537071,http://webtoon.daum.net/webtoon/view/beastfriends,다음 웹툰,수,"가난, 나무, 사고뭉치, 동물, 조선, 시대, 집사, 처절, 집사, 라이프"
56,설공찬전,호러 소설 작가 설공찬이 우연히 마주친 아랫집 남자와 겪게 되는 미스터리한 로맨스,YSE,http://t1.daumcdn.net/webtoon/op/9d8cb6a380e4713a10432ddc2823d0f950ce90c7,9.861702128,http://webtoon.daum.net/webtoon/view/gongchan,다음 웹툰,수,"호러, 소설, 작가, 설, 공찬, 아랫집, 남자, 미스터리, 로맨스"
57,말하지 말까,첫사랑의 향기를 다시 기억하고 싶은 ‘한마리'와 향기 나는 남자 ‘길은수'가 서로 필요로 하는 이야기.,마루,http://t1.daumcdn.net/webtoon/op/2a5ae13ae465deaa34cc744a4f8f5b330c445c22,9.913679762,http://webtoon.daum.net/webtoon/view/TellorNot,다음 웹툰,수,"사랑, 향기, 기억, 마리, 향기, 나, 남자, 수, 필요, 이야기"
58,하나하나둘,미래의 남편이 유령이 되어 나타났다?! 근데 나와의 과거를 기억 못 한다고?,고은,http://t1.daumcdn.net/webtoon/op/735c5c8b906bb6feae046b2e1a78dbaf2f42522c,9.920309541,http://webtoon.daum.net/webtoon/view/oneonetwo,다음 웹툰,수,"미래, 남편, 유령, 나, 과거, 기억"
59,콜로세움,압도적이고 거대한 그들의 힘과 부딪히는 특별한 한 명,한큰빛,http://t1.daumcdn.net/webtoon/op/1031b6f35fda224d72361baef07270eff850063c,9.774105836,http://webtoon.daum.net/webtoon/view/colosseum,다음 웹툰,수,"압도, 그, 힘, 특별, 명"
60,키스해주세요,키스 못하면 죽는 병에 걸린 남자의 생존을 위한 비밀 키스 계약,산다하,http://t1.daumcdn.net/webtoon/op/8dfc77ea008d3e8cd6105b0bd9aae123cc336fab,9.844182736,http://webtoon.daum.net/webtoon/view/kissmeplz,다음 웹툰,수,"키스, 병, 남자, 생존, 비밀, 키스, 계약"
61,쌍갑포차,"<2017 대한민국 만화대상> 우수상 수상. 늦은 밤, 낯선 곳에 나타난 의문의 포장마차. 그 곳에서 일어나는 이야기들",배혜수,http://t1.daumcdn.net/webtoon/op/a5224500a171c17afec076fadd6778b9da9cd168,9.946267335,http://webtoon.daum.net/webtoon/view/pocha,다음 웹툰,수,"대한민국, 만화, 대상, 우수, 수상, 밤, 곳, 의문, 포장마차, 곳, 이야기"
62,블랙 베히모스,탈리스만이 되기 위한 시험에 도전하는 주인공의 힘겨운 전투,케이지콘,http://t1.daumcdn.net/webtoon/op/882e7a4d85cf4be648e13b3ed7cf7aa8f3d9bcb1,9.843238106,http://webtoon.daum.net/webtoon/view/blackbehemoth,다음 웹툰,수,"탈리스, 시험, 도전, 주인공, 전투"
63,쑥,"사라진 여자 '쑥' 그리고 한자리에 모인 '쑥'을 사랑한다는 네 남자, 그들의 여정이 시작된다.",문홍조,http://t1.daumcdn.net/webtoon/op/6afbe9c7a43068038eb07af0a2c24cfc5ed53e74,9.785444744,http://webtoon.daum.net/webtoon/view/sook,다음 웹툰,목,"여자, 쑥, 자리, 쑥, 사랑, 남자, 그, 여정, 시작"
64,나를 지켜줘,"살인마를 잡기위해 재벌가 비서로 위장한 형사 강해라, 목격자를 지키고 살인마를 잡아라!",하나,http://t1.daumcdn.net/webtoon/op/993e1617134cb2fded7de1941ed5865cc5b699d9,9.773232323,http://webtoon.daum.net/webtoon/view/protectme,다음 웹툰,목,"살인마, 재벌가, 비서, 위장, 형사, 강, 목격자, 살인마"
65,백로식당,"신들의 음식을 요리하는 만신, 백로의 특별한 식당에 어서오세요.",이나이,http://t1.daumcdn.net/webtoon/op/f78434fc2e1c391a2cbfd089f97696a6aa86ea3f,9.912350598,http://webtoon.daum.net/webtoon/view/baengnodiner,다음 웹툰,목,"신, 음식, 요리, 만신, 백로, 특별, 식당"
66,함께 춤을,운명의 파트너를 만나 <댄스 위드 미> 우승을 거머쥘 수 있을까?,도연,http://t1.daumcdn.net/webtoon/op/7188eab23188fb33e154f84388b97848d6fbd7ce,9.722175021,http://webtoon.daum.net/webtoon/view/dancingtogether,다음 웹툰,목,"운명, 파트너, 댄스, 위드, 미, 우승, 수"
67,백의사자,"세상으로부터 잊혀진 소년에게 붉은 사자가 손을 내밀었을 때, 모든 것이 시작되었다.",체사,http://t1.daumcdn.net/webtoon/op/2c040624e847ea769b55a5e31781c0a3d69cdbc9,9.871204701,http://webtoon.daum.net/webtoon/view/whitedeath,다음 웹툰,목,"세상, 소년, 사자, 손, 때, 것, 시작"
68,시간이 머문 집,학대 받아온 소녀. 아무것도 없는 세상에서 살아온 성격 더러운 아저씨와 만나다.,헤고,http://t1.daumcdn.net/webtoon/op/18e5d3d92a2a34a07fb3732047a0fb6d1f65b3e0,9.858704137,http://webtoon.daum.net/webtoon/view/timehouse,다음 웹툰,목,"학대, 소녀, 아무것, 세상, 성격, 아저씨"
69,마이셀프,인기 스트리머지만 남모를 아픔을 가진 예림. 여러 위협 속에서 나를 찾기 위한 사투가 시작된다.,기행,http://t1.daumcdn.net/webtoon/op/b1dafd82ec8c7f384d23265c596879b3a0df5276,9.700954401,http://webtoon.daum.net/webtoon/view/myself,다음 웹툰,목,"인기, 스트리, 머지, 아픔, 예림, 위협, 속, 나, 사투, 시작"
70,록산,"어머니의 죽음과 함께 찾아온 여자, 록산은 막시밀리안의 삶을 통째로 흔들어 놓기 시작한다.",백작,http://t1.daumcdn.net/webtoon/op/6ac9665deb49f54cd73cc7c729da69fc8997facb,9.912130178,http://webtoon.daum.net/webtoon/view/roxan,다음 웹툰,목,"어머니, 죽음, 여자, 록산, 막시밀리안, 삶, 통째, 시작"
71,논현동 장사꾼,장사를 4번이나 말아먹었다. 그런데 이 괴팍한 할머니가 장사의 신이라고? 제발 제자로 받아주세요!,구김,http://t1.daumcdn.net/webtoon/op/f9085f88e82fde4ea6cf81f1cb34a4f82150abd8,9.736103313,http://webtoon.daum.net/webtoon/view/nonhyeonbusiness,다음 웹툰,목,"장사, 번, 할머니, 장사, 신, 제자"
72,중고거래,극한의 이득충 '되팔러' 이준! 중고거래 꿀매로 구매한 택배가 도착하고 기쁜 마음으로 택배 상자를 열어보지만...,주명,http://t1.daumcdn.net/webtoon/op/0056cb1432a7b719e8c9e3c57ccd4eb191dfc6ba,9.013863216,http://webtoon.daum.net/webtoon/view/secondhand,다음 웹툰,목,"극한, 이득, 충, 이준, 중고, 거래, 매, 구매, 택배, 도착, 마음, 택배, 상자"
73,고교호구왕,만인의 호구! 왕따 ‘한결’이 검도의 신을 만난 후 검도선수로 성장하는 이야기,슥수,http://t1.daumcdn.net/webtoon/op/f040cb9b63efd58f9045561658cf44f8351b1176,9.787601078,http://webtoon.daum.net/webtoon/view/hoguking,다음 웹툰,목,"만인, 호구, 왕따, 한결, 검도, 신, 후, 검도, 선수, 성장, 이야기"
74,스타의 학교생활,"10대 스타들의 리얼 관찰 예능쇼, 그런데 국민 비호감 출연?!",올챙구리,http://t1.daumcdn.net/webtoon/op/6a631825a7287c9df7e9dd9bef7b65646a4fda00,9.771160923,http://webtoon.daum.net/webtoon/view/starinschool,다음 웹툰,목,"대, 스타, 리얼, 관찰, 예능, 국민, 비호, 출연"
75,신의 태궁,"신의 아이를 낳아 기르는 여인과, 그를 사랑한 도깨비의 이야기",해소금,http://t1.daumcdn.net/webtoon/op/94a5c9202be921ac1ddfa72c1a6399200e18fe22,9.940798204,http://webtoon.daum.net/webtoon/view/godbaby,다음 웹툰,목,"신, 아이, 여인, 그, 사랑, 도깨비, 이야기"
76,재벌과의 인터뷰,재벌 납치 감금물 작가가 재벌남의 은인이 되었다?!,우다,http://t1.daumcdn.net/webtoon/op/add59d2744ef4028d3508ca28f765a9000e49c35,9.935491122,http://webtoon.daum.net/webtoon/view/chaebol,다음 웹툰,목,"재벌, 납치, 금물, 작가, 재벌, 남, 은인"
77,이담,현실에서 도망치고 싶은 죄 많은 소녀의 다음 이야기,정두,http://t1.daumcdn.net/webtoon/op/35a965cbdb3e00cb47ea4118ef4989273ba6606a,9.753062787,http://webtoon.daum.net/webtoon/view/edam,다음 웹툰,목,"현실, 죄, 소녀, 다음, 이야기"
78,샬롯에게는 다섯 명의 제자가 있다,세상을 구한 대마법사. 죽음에서 돌아와 새로운 인생을 살려는데 제자들이 이상하다.,용용,http://t1.daumcdn.net/webtoon/op/69734650a54b636117eda435ea5f46714361ce56,9.941047709,http://webtoon.daum.net/webtoon/view/fivedisciple,다음 웹툰,목,"세상, 마법사, 죽음, 인생, 제자, 이상"
