,id,title,author,genre,story,score,thumbnail_url,platform
0,0,참교육,채용택 / 한가람,"스토리, 액션","무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!
&lt;부활남&gt; 채용택 작가 X &lt;신석기녀&gt; 한가람 작가의 신작!",9.858,https://shared-comic.pstatic.net/thumb/webtoon/758037/thumbnail/thumbnail_IMAG06_794bcc1e-23aa-4c35-a335-b5d21b4bc2ab.jpg,네이버 웹툰
1,1,뷰티풀 군바리,설이 / 윤성원,"스토리, 드라마",'여자도 군대에 간다면?'본격 여자도 군대 가는 만화!,9.91,https://shared-comic.pstatic.net/thumb/webtoon/648419/thumbnail/thumbnail_IMAG06_44119122-8568-4293-9159-a99e2a6b0558.jpg,네이버 웹툰
2,2,윈드브레이커,조용석,"스토리, 스포츠","혼자서 자전거를 즐겨타던 모범생 조자현.
원치 않게 자전거 크루의 일에 자꾸 휘말리게 되는데...
자유를 꿈꾸는 청춘들의 스트릿라이딩 드라마!",9.81,https://shared-comic.pstatic.net/thumb/webtoon/602910/thumbnail/thumbnail_IMAG06_b99a35be-7ac0-465f-8dfe-a22408f9af7d.jpg,네이버 웹툰
3,3,소녀의 세계,모랑지,"스토리, 드라마","완벽해 보이지만 사실 외로웠던 백조들과 맘씨 착한 오리가 만나
여러 갈등을 함께 겪으며 진짜 친구가 되어가는 소녀들의 찐 우정물",9.933000000000002,https://shared-comic.pstatic.net/thumb/webtoon/654774/thumbnail/thumbnail_IMAG06_8ec78896-0b7f-44c3-9eb6-2ba9ab3b07f0.jpg,네이버 웹툰
4,4,장씨세가 호위무사,조형근 / 김인호,"스토리, 시대극","‘당신이 부른 것이오. 나란 사람을... ’
은둔고수 광휘. 호위무사 되다.
웹소설 원작 웰메이드 무협 시대극!",9.944999999999999,https://shared-comic.pstatic.net/thumb/webtoon/728750/thumbnail/thumbnail_IMAG06_50aeb870-ee3e-47e4-bb38-a0d01e49ec8f.jpg,네이버 웹툰
5,5,파이게임,배진수,"스토리, 스릴러","시간이 흐르면 돈이 쌓인다.
피가 흐르면 시간이 쌓인다.
과연 최후에 남을 상금과 승자는 누가 될 것인가?
짜릿한 현실감과 팽팽한 긴장감, 사회에 대한 냉철한 주제의식까지 돋보이는 &lt;머니게임&gt;의 후속편!",9.491000000000001,https://shared-comic.pstatic.net/thumb/webtoon/749632/thumbnail/thumbnail_IMAG06_71e33cf0-ed99-473e-a10d-e17ee46a8dc6.jpg,네이버 웹툰
6,6,만렙돌파,"성불예정,홍실 / 미노","스토리, 판타지","알 수 없는 오류로 3000년간 각성 테스트에 갇힌 김기봉.
그 사이 현실에선 10년이 흘렀고, 온 세상은 몬스터와 던전으로 가득차게 되었다. 
만렙으로 귀환한 김기봉의 모든 것을 원래대로 돌려놓기 위한 싸움이 시작된다!",9.247,https://shared-comic.pstatic.net/thumb/webtoon/759940/thumbnail/thumbnail_IMAG06_8c00c702-fb46-43c4-9347-564fb94fc3d4.jpg,네이버 웹툰
7,7,앵무살수,김성진,"스토리, 판타지","평범한 뱃사공으로 살고 있는 노소하. 
하지만 그의 정체는 전설적인 구파검법의 후계자다. 
이제 진시황이 남긴 비서 선근경을 향한 살수행이 시작된다.",9.975000000000001,https://shared-comic.pstatic.net/thumb/webtoon/739115/thumbnail/thumbnail_IMAG06_7b590828-5c9b-4b6e-879d-508c4149a636.jpg,네이버 웹툰
8,8,유일무이 로맨스,두부,"스토리, 로맨스","평범한 취준생 공유일의 일상에 
인기절정 탑배우 탁무이와 아이돌 류민이 침범해오기 시작했다! 
사심가득 탑스타♥",9.966,https://shared-comic.pstatic.net/thumb/webtoon/709731/thumbnail/thumbnail_IMAG06_f61f0de6-97b2-4dfe-9eba-fbbe6254ec7e.jpg,네이버 웹툰
9,9,백수세끼,치즈,"스토리, 드라마","백수 시절 내 곁을 지켜줬던 그녀... 돌아와 주면 안 되겠니?
음식 메뉴마다 담겨 있는 우리들의 연애 흑역사!",9.855,https://shared-comic.pstatic.net/thumb/webtoon/733074/thumbnail/thumbnail_IMAG06_0d8a0c1c-30a2-4e72-94a9-59c272266c1e.jpg,네이버 웹툰
10,10,착한건 돈이된다,유성연,"스토리, 드라마","인기도 돈도 없는 삼류 스트리머 기찬수. 
어느 날, 전 국민적 관심을 받던 '대낮 유괴사건'이 해결된다. 
이를 해결한 '얼굴 없는 의인'은 CCTV 속 뒷모습만 남긴 채 사라졌고, 사람들의 궁금증은 점점 커져만 가는데... 
사람들이 삼류 스트리머 기찬수의 영상 속 모습과 의인의 뒷모습이 유사함을 알게 되면서, 기찬수는 하루아침에 전 국민적 영웅이 된다. 
기찬수의 영웅 행세는 과연 어디까지 갈 것인가.",9.815999999999999,https://shared-comic.pstatic.net/thumb/webtoon/766575/thumbnail/thumbnail_IMAG06_3da4f26c-a37d-43c3-9389-3731b0ed0256.jpg,네이버 웹툰
11,11,칼가는 소녀,오리,"에피소드, 드라마","치사율 100%의 인싸 희귀병 소녀 '사랑'
누구보다 차분하고 두려움 없는 같은 반 소녀 '은조'
두 소녀가 가슴 속 칼을 품고 세상을 향한 복수를 꿈꾼다.
네이버웹툰 최강자전 18년 대표작.",9.975,https://shared-comic.pstatic.net/thumb/webtoon/730174/thumbnail/thumbnail_IMAG06_2c90b91a-ad4b-4903-8dac-117a99371fe4.jpg,네이버 웹툰
12,12,요리GO,HO9,"스토리, 드라마","요리고등학교 졸업 후 산에서 수련을 마친 한별.
특급 호텔 레스토랑에 인턴으로 취업하게 되지만
엄하기로 소문난 호텔 주방에서 다양한 사건들에 휘말리게 되는데...
과연 요리천재 한별은 이 어려움을 어떻게 헤쳐나갈 수 있을까?",9.965,https://shared-comic.pstatic.net/thumb/webtoon/703849/thumbnail/thumbnail_IMAG06_5cd7e5cc-2dac-4b6d-9ddd-c6f87af8a03f.jpg,네이버 웹툰
13,13,브랜든,d몬,"스토리, 드라마","할렘가 출신의 아웃사이더 브랜든은 우연히 지금과 완전히 다른 세상으로 넘어가게 되고, 그곳에서 '올미어'를 만나게 된다. 자신의 세상에선 사람인게 당연했지만 다른 세상에서는 스스로가 사람임을 증명해야만 하는 처지가 된 브랜든은 혼란에 빠지게 되는데...
&lt;데이빗&gt;,&lt;에리타&gt; d몬작가 '사람 3부작' 마지막 이야기. 
""당신은 무엇입니까?""",9.735,https://shared-comic.pstatic.net/thumb/webtoon/768433/thumbnail/thumbnail_IMAG06_d450621d-5da5-48db-a66f-684bb9c17818.jpg,네이버 웹툰
14,14,싸이코 리벤지,기송 / 넴가,"스토리, 액션","종잡을 수 없는 싸이코 스트리머 네온마스크가
전국의 모든 일진조직들을 상대로 전쟁을 벌인다.
“너희가 나의 가족을 빼앗았으니
나는 너희의 모든 걸 짓밟아주마.”",8.829999999999998,https://shared-comic.pstatic.net/thumb/webtoon/753858/thumbnail/thumbnail_IMAG06_be30b6ec-39bb-46b5-9f58-7910f748ff43.jpg,네이버 웹툰
15,15,히어로메이커,빤쓰,"옴니버스, 판타지",왕은 영웅이 되고 싶어하는 공주의 소원을 들어주기로 전격 결심! 공주를 속이고 마치 영웅이 된 것처럼 만들기 위해 온 나라가 연극을 하게 되는데..파란만장한 그들만의 눈물겨운 영웅만들기의 대장정이 펼쳐집니다~,9.911,https://shared-comic.pstatic.net/thumb/webtoon/21815/thumbnail/thumbnail_title_21815_125x101.gif,네이버 웹툰
16,16,오늘의 순정망화,손하기,"에피소드, 개그","그마고 초엘리트집단 삼국시대 앞에 나타난 전학생 가야!
가야의 마음을 얻는 건 누구?",9.986,https://shared-comic.pstatic.net/thumb/webtoon/716857/thumbnail/thumbnail_IMAG06_ff0bfef2-824f-4ce9-9bcf-5e651ca64375.jpg,네이버 웹툰
17,17,평범한 8반,영파카,"스토리, 드라마","안 평범한 아이들이 모인 평범한 8반
고품격 웰메이드 병맛을 느껴보세요",9.869,https://shared-comic.pstatic.net/thumb/webtoon/597478/thumbnail/thumbnail_IMAG06_b8fd1838-9761-40ac-b69f-98214245b285.jpg,네이버 웹툰
18,18,결혼생활 그림일기,은꼼지,"옴니버스, 일상",조용할 날 없는 우당탕탕 두 짐승의 결혼생활 이야기!,9.975000000000001,https://shared-comic.pstatic.net/thumb/webtoon/741891/thumbnail/thumbnail_IMAG06_270700ac-8ce0-4559-a780-5cb7f5ff0d09.jpg,네이버 웹툰
19,19,삶이 우리를 속일지라도,김지수,"스토리, 로맨스","재벌 3세들과 친해진 가난한 대학생!
그녀는 솔직해질 수 있을까?",9.892,https://shared-comic.pstatic.net/thumb/webtoon/726212/thumbnail/thumbnail_IMAG06_85679f7d-7cda-4fc0-8f16-29109adfb3cf.jpg,네이버 웹툰
20,20,리턴 투 플레이어,인덱스 / 세혼,"스토리, 판타지","어느 날, 게임이 되어버린 세상.
갑자기 나타난 몬스터들이 사람들을 죽이고, 사람들은 플레이어가 되어  퀘스트를 달성해야 한다!
인류의 종말에서 회귀한 2회차 플레이어, 김세한.
그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!",9.955000000000002,https://shared-comic.pstatic.net/thumb/webtoon/752414/thumbnail/thumbnail_IMAG06_901012a8-10a4-400c-8fb9-f83f872ad2db.jpg,네이버 웹툰
21,21,마지막 지수,에리카 / 채나라,"스토리, 로맨스","소설가를 꿈꾸는 주인공 양지수.
어느날부터 '지수'라는 이름만 골라사귀기로 소문난 바람둥이 '혜성'이 접근해오기 시작한다.
이미 남자친구 '도혁'이 있는 지수는 혜성의 접근이 불쾌할 뿐이지만, 
한 가지 수상한 점이 자꾸만 호기심을 자극한다.
'얘가 어떻게 내 연애사를 낱낱이 알고 있는거지...?'",9.891428571428571,https://shared-comic.pstatic.net/thumb/webtoon/765776/thumbnail/thumbnail_IMAG06_88eb60b4-2bd0-4820-8a7b-7d70f3517e3e.jpg,네이버 웹툰
22,22,"선배, 그 립스틱 바르지 마요",까페라떼 / JINHA,"스토리, 로맨스","좋아하는 직장선배의 애인이 다른 여자와 결혼한다고?
복수를 제안하며 다가오는 완벽남의 설렘 100% 로맨틱 어택! 
화장품 회사를 배경으로 잘생김, 섹시함, 진지함을 갖춘 직진남 후배와
연하는 남자로 안 본다는 직선녀 선배
두 사람의 밀당 &amp; 설렘 로맨스",9.852,https://shared-comic.pstatic.net/thumb/webtoon/762237/thumbnail/thumbnail_IMAG06_9f71adac-ca5b-4e3c-8b95-4d7b37646467.jpg,네이버 웹툰
23,23,야생천사 보호구역,루시드,"스토리, 로맨스","천사 가브리엘은 악마들의 장난으로 동료천사 라파엘, 우리엘과 함께 인간 세상의 고양이로 변해버린다.
아니 이게 어찌된 일인가! 낯선 인간 세상에서 고양이의 몸이라니!
고양이가 되어버린 꽃미남 천사들과 그들의 집사가 된 소녀 은호의 세상에서 가장 무해한 로맨스! (※심장에는 유해함 주의)",9.973333333333334,https://shared-comic.pstatic.net/thumb/webtoon/767919/thumbnail/thumbnail_IMAG06_1a2644d2-b378-4305-8258-4be1fbc42693.jpg,네이버 웹툰
24,24,아는 여자애,허니비,"스토리, 로맨스","어느날 갑자기 고등학생으로 돌아온 하영. 
다시 한 번 기회가 주어진다면 첫사랑을 이룰 수 있을까?
내게는 운명, 그애에겐 아는 여자애",9.967000000000002,https://shared-comic.pstatic.net/thumb/webtoon/738809/thumbnail/thumbnail_IMAG06_46c7c543-6f8b-4e61-8d9f-e1019bc83b5c.jpg,네이버 웹툰
25,25,바이러스X,준 / 하랑,"스토리, 스릴러","사망률 100%의 바이러스의 출현으로 초토화가 된 인류, 
감염 경로도 모른 채 백신을 기다리는 사람들...
이 파국의 끝은 어디인가?!!",7.487,https://shared-comic.pstatic.net/thumb/webtoon/754781/thumbnail/thumbnail_IMAG06_7126c6dc-7ed0-4cf0-80ac-62928bcf1a8c.jpg,네이버 웹툰
26,26,순정말고 순종,슈안,"스토리, 로맨스","하루에 무려 쓰리잡. 
스물 다섯 지언의 일과 끝에 남는 건 갑질에 시달린 스트레스와 돼지우리같은 집구석 뿐이다. 
그러다 어느날 얻게 된 인형 한 개. 이것만 있으면 대한민국의 탑 배우 남도윤을 가정부로 부려먹을 수있다...?!
2017 최강자전 대상 수상작 &lt;늑대와 빨간모자&gt; 슈안 작가의 차기작!",9.976000000000003,https://shared-comic.pstatic.net/thumb/webtoon/761461/thumbnail/thumbnail_IMAG06_eb267d2d-fc56-4d60-8dc2-e654d90332e1.jpg,네이버 웹툰
27,27,사장님을 잠금해제,박성현,"스토리, 개그","얼떨결에 죽어 스마트폰이 된 39살 대기업 천재 CEO 선주,
얼떨결에 그 스마트폰을 주운 29살 취준생 인성,
아홉수 두 사람이 힘을 합쳐 살인범을 찾는다.",9.95,https://shared-comic.pstatic.net/thumb/webtoon/743031/thumbnail/thumbnail_IMAG06_447552b5-2d9b-4eb8-ab5a-27de4660157d.jpg,네이버 웹툰
28,28,오로지 오로라,홍달,"스토리, 판타지","마법 소녀가 불법인 세상, 이 세계의 마법 소녀는 사랑받는 존재가 아니다. 
한창 잘 나가던 아이돌 '오로라'의 인생에 불순물처럼 끼어든 마법 소녀의 삶. 그리고 그 앞에 나타난 기이한 마법사 소년 심청, 
과연 오로라는 마법 소녀를 무사히 마치고 자신의 황금빛 인생을 이어나갈 수 있을까?
2019년 네이버웹툰 최강자전 3위 수상작!",9.87142857142857,https://shared-comic.pstatic.net/thumb/webtoon/764623/thumbnail/thumbnail_IMAG06_d04bccad-d986-4f1a-9f2f-6569fc83506c.jpg,네이버 웹툰
29,29,꿈의 기업,문지현,"스토리, 스릴러","문명을 지배하는 거대기업과 
거대기업을 움직이는 인공지능.
그 인공지능이 꿈을 꾸기 시작했다.",9.942,https://shared-comic.pstatic.net/thumb/webtoon/687915/thumbnail/thumbnail_IMAG06_25e161fe-c32d-4c67-bbab-ba320936afcd.jpg,네이버 웹툰
30,30,트리거,고경빈,"스토리, 판타지","지구에 소행성이 떨어진 후, 지구는 인간을 먹이로 하는 괴생명체 '아니스'에 의해 절멸 위기에 처한다.
청소년 모두가 입대해서 아니스에 맞서야 하는 시대. 1년 전 먼저 입대한 소꿉친구 니카와 어렵게 재회한 에반은
니카가 자신을 전혀 기억하지 못하는데다, 더이상 평범한 인간이 아니라는것을 알게 된다.
충격에 빠진 에반에게 정부에서 준 임무는 니카를 죽이라는 것이다. 그것도 매일, 인류를 위해..",9.854444444444443,https://shared-comic.pstatic.net/thumb/webtoon/764480/thumbnail/thumbnail_IMAG06_b51ca47d-d187-4c08-87cb-335658b1104f.jpg,네이버 웹툰
31,31,그림자 신부,이새인 / 덥머,"스토리, 로맨스","빚 갚을 돈을 벌려다가 끔찍한 위기에 빠진 설윤 앞에 신검 ‘월흔’을 든 핏빛 무사가 나타난다. 
절체절명의 위기에서 구해준 건 고맙지만 난데없이 밤시중을 들라는데...
다음 날, 7년 전쟁의 승리를 축하하는 행진 중 왕세자가 든 신검이 낯설지 않다!
“어젯밤 그가 왕세자였어?!!”",9.678571428571429,https://shared-comic.pstatic.net/thumb/webtoon/767979/thumbnail/thumbnail_IMAG06_80cb243b-3211-4562-8192-0c6df5310a82.jpg,네이버 웹툰
32,32,서브 콤플렉스,소이,"에피소드, 로맨스","눈 떠보니 순정만화 여자주인공! 
여자 주인공이 되었지만 서브 남주가 더 좋아!",9.927,https://shared-comic.pstatic.net/thumb/webtoon/745474/thumbnail/thumbnail_IMAG06_2fa98059-6db9-426f-915e-582e54c83f61.jpg,네이버 웹툰
33,33,침범,공세리 / 영영이,"스토리, 스릴러","6살이라고 생각하기 힘들만큼 잔혹성을 보이는 '소현', 왠지 모를 꺼림칙함이 느껴지는 고독사 청소업체 직원 '해영'.
그녀를 만난 후, 내 삶이 무너지기 시작했다",9.767999999999999,https://shared-comic.pstatic.net/thumb/webtoon/747273/thumbnail/thumbnail_IMAG06_70f6b578-d188-4fbd-aea9-d47012218742.jpg,네이버 웹툰
34,34,피플,서승준 / 손창균,"스토리, 드라마","평범한 삶을 원하는 선장과 선원들.
바다 한 가운데서 펼쳐지는 그들의 긴박한 이야기.",9.541,https://shared-comic.pstatic.net/thumb/webtoon/706590/thumbnail/thumbnail_IMAG06_3dcabf9a-4afd-48c0-b375-d2c0f8ec576b.jpg,네이버 웹툰
35,35,왕따협상,아이아리,"스토리, 드라마","일진의 괴롭힘과 어머니의 집착으로 하루하루 지옥 같은 나날들.
왕따 주민성은 최악의 인생에서 벗어나기 위한 협상을 시작한다.",9.744,https://shared-comic.pstatic.net/thumb/webtoon/752350/thumbnail/thumbnail_IMAG06_4ea45563-a770-4ca1-865d-39ad678f2f20.jpg,네이버 웹툰
36,36,두근두근 네가 좋아서,서혜은 / 박래모,"스토리, 로맨스","모든 게 완벽한 탑스타 서건우, 만만치 않은 신인 민서연에게 반해버렸다.",9.937000000000001,https://shared-comic.pstatic.net/thumb/webtoon/746786/thumbnail/thumbnail_IMAG06_5dd1087b-f115-421d-b4e9-09d828f05c66.jpg,네이버 웹툰
37,37,와이키키 뱀파이어,요니요니,"스토리, 드라마","고졸 검정고시를 준비 중인 야식 배달원 뱀파이어 김군. 
어느 날 그는 잘못된 주소로 배달을 갔다가 
그곳에서 뱀파이어로 추정되는 한 여자와 마주치게 되는데…",9.963000000000001,https://shared-comic.pstatic.net/thumb/webtoon/744320/thumbnail/thumbnail_IMAG06_ef72b8aa-8d96-46d7-8e50-d240acc1c5c2.jpg,네이버 웹툰
38,38,라서드,감람,"스토리, 판타지","절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.
수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...
정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",9.950999999999999,https://shared-comic.pstatic.net/thumb/webtoon/756140/thumbnail/thumbnail_IMAG06_926f7989-8906-4ad9-bac6-8b38c4d1adcc.jpg,네이버 웹툰
39,39,정보전사 202,이작가,"스토리, 액션","간첩 202호! 작전명 한라혈통!
관종의 임무를 완수하고 자유를 얻어라.",9.846999999999998,https://shared-comic.pstatic.net/thumb/webtoon/733078/thumbnail/thumbnail_IMAG06_e3df03f3-d8d3-4283-87cb-a464ab7e8a31.jpg,네이버 웹툰
40,40,개밥 먹는 남자,김태순,"스토리, 판타지","출근길에 우연히 받은 향수. 그런데 이건 보통 향수가 아니다.
나와 뚜치의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 우리의 삶이 완전히 달라진다!
나.. 개로 살아야 하나? 향수의 정체는 뭐지?! 나와 뚜치사이에서 벌어지는 아이러니 코미디!
2020 지상최대공모전 1기 장려상 수상작!",9.951,https://shared-comic.pstatic.net/thumb/webtoon/761463/thumbnail/thumbnail_IMAG06_11652e9f-6367-4ae1-a64b-2630205d7901.jpg,네이버 웹툰
41,41,이탄국의 자청비,"김보람, 고을원 / 나넷","스토리, 로맨스","시공 초월 판타지 로맨스! 
태권 소녀 자청비, 물푸레 향이 가득한 이세계 황궁에 떨어지다! 아는 사람 하나 없는 낯선 나라. 왕싸가지 꽃미남 황태자, 생명의 은인인 비운의 왕자, 놀기 좋아하는 말괄량이 공주 사이에서, 자청비는 집으로 돌아갈 수 있을까?",9.828,https://shared-comic.pstatic.net/thumb/webtoon/759420/thumbnail/thumbnail_IMAG06_58faa758-43e0-4c79-9a3b-b610c8bc093c.jpg,네이버 웹툰
42,42,도플갱어의 게임,킹스날 / 쥐주,"스토리, 스릴러","여고에서 시작된 시한폭탄 같은 게임! 
수업종료종이 울릴 때마다, 한 명씩 영혼을 빼앗긴다.",9.913,https://shared-comic.pstatic.net/thumb/webtoon/728007/thumbnail/thumbnail_IMAG06_8d3b903f-dbb6-45db-a67a-c8d5979c1d85.jpg,네이버 웹툰
43,43,안녕 나의 모모로,켄타,"스토리, 감성","전쟁 후 홀로 남은 소년 로이.
자신을 챙겨준 고양이 모모로의 죽음을 받아들이지 못하고 헤매는데...
외톨이 소년 로이의 가슴 아프지만 따뜻한 이야기",9.974,https://shared-comic.pstatic.net/thumb/webtoon/754484/thumbnail/thumbnail_IMAG06_8a08f315-0ecf-4631-8f23-08bb5e7fb00a.jpg,네이버 웹툰
44,44,이중첩자,피숙혜 / 옆집찰스,"스토리, 시대극","전쟁으로 모든 걸 잃은 후 첩자가 된 사샤,
전쟁의 일등공신, 천사의 얼굴을 한 악마 장교 요한에게 발각되는데…!
적국에 사로잡힌 첩자, 이중첩자가 되다!",9.94,https://shared-comic.pstatic.net/thumb/webtoon/752413/thumbnail/thumbnail_IMAG06_e47d047b-cfb1-4f23-aded-e14867e43042.jpg,네이버 웹툰
45,45,뱀파이어의 꽃,카나리아 / 동물,"스토리, 로맨스","500년 만에 인간 세상에 나타난 뱀파이어, 루베르이와 인간 계약자 서영의
'뱀파이어 꽃'을 찾는 숨 막히는 모험과 사랑을 그린 뱀파이어 로맨스.
※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※",9.901,https://shared-comic.pstatic.net/thumb/webtoon/721455/thumbnail/thumbnail_IMAG06_9c5e3329-1733-40b5-887d-7487b61598e2.jpg,네이버 웹툰
46,46,백호랑,박혬,"스토리, 판타지","모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중!
사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다!
과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과 
그에게 엮인 지룡의 스펙타클한 일상",9.964000000000002,https://shared-comic.pstatic.net/thumb/webtoon/745654/thumbnail/thumbnail_IMAG06_b0f6ccd3-a991-458d-96d0-47325da6968c.jpg,네이버 웹툰
47,47,원하는 건 너 하나,"달콤J,박성실 / sage","스토리, 로맨스","대기업 경영권을 물려받으려면 5년 전 자신을 떠난 은율과 결혼해 1년 이상 살아야 한다는 할아버지의 유언.
배신의 상처가 아직 크지만 어쩔 수 없이 5살 아이를 홀로 키우고 있는 은율과 어색한 동거를 시작하게 된다.",9.884,https://shared-comic.pstatic.net/thumb/webtoon/752530/thumbnail/thumbnail_IMAG06_a8f4ded0-6ba9-44b8-8b25-b044884d8d28.jpg,네이버 웹툰
48,48,여기 악마가 있어,맷집왕,"스토리, 드라마","게임회사의 인사팀에서 일하게 된 1년 차 직장인 조승훈.
인간의 모습을 한 악마 상사와 함께 회사를 급성장시키게 되는데…
성장의 이면에 있는 악마의 진짜 목표는 무엇이며, 
이를 깨달은 인간은 과연 어떤 선택을 하게 될 것인가.",9.790999999999999,https://shared-comic.pstatic.net/thumb/webtoon/734399/thumbnail/thumbnail_IMAG06_56178bb5-365f-47a0-8dcd-e95db39d8651.jpg,네이버 웹툰
49,49,드로잉 레시피,꼬모소이,"스토리, 감성",어머니가 돌아가신후 어머니가 주인이었던 석촌 미선빌라 201호로 이사 온 은수의  용서와 성장의 힐링여행,9.940000000000001,https://shared-comic.pstatic.net/thumb/webtoon/750493/thumbnail/thumbnail_IMAG06_63b9b83b-07cd-47a1-8aee-07b324569d66.jpg,네이버 웹툰
50,50,인간의 온도,이재익 / 양세준,"스토리, 드라마","형사와 기자 그리고 이상한 소년.
일어나선 안 될 사건들.
진실을 향한 치열한 추적이 시작된다.",9.870000000000001,https://shared-comic.pstatic.net/thumb/webtoon/733770/thumbnail/thumbnail_IMAG06_3fb82c49-9078-41bd-a19d-74e35c5fbcff.jpg,네이버 웹툰
51,51,하슬라,까를로스 / 유상진,"스토리, 액션","일곱 번 타인의 삶을 구하면 한 번의 살인이 무죄가 되는 도시 하슬라.
처절한 복수를 꿈꾸는 도진. '피의 도시' 하슬라에서 사마리안이 되다.",9.735,https://shared-comic.pstatic.net/thumb/webtoon/730391/thumbnail/thumbnail_IMAG06_c2b041ab-ab07-4a42-a782-5eb88581088b.jpg,네이버 웹툰
52,52,보살님이 캐리해!,성코 / 콩자,"스토리, 액션","억겁의 시간을 넘어 환생한 보살들이여 
야차들의 습격에서 평화로운 일상과 법화를 수호하라!",9.934,https://shared-comic.pstatic.net/thumb/webtoon/756790/thumbnail/thumbnail_IMAG06_ee6e6d2f-ab04-48d9-9f91-7486af01ca01.jpg,네이버 웹툰
53,53,헬로맨스,이공주 / 하얀독수리,"스토리, 로맨스","마계 서열, 중급악마 시트리. 상급 악마가 되고 싶었지만 억울한 누명으로 인간계에 떨어졌다.
인간이 된 시트리는 검찰 수사관이 되었지만 이기적이고, 싸가지도 없고, 개념도 없는 직속 검사 계세아를 만나게 된다.
둘은 첫날부터 원수지간이 되는데…
악마였던 검찰수사관과 악마같은 검사의 범죄스릴 로맨스가 펼쳐진다!",9.91,https://shared-comic.pstatic.net/thumb/webtoon/754872/thumbnail/thumbnail_IMAG06_5842a531-6779-46df-a822-6c902cc29e33.jpg,네이버 웹툰
54,54,모락모락 왕세자님,원해,"스토리, 로맨스","온천마을에 찾아온 꽃미남 왕세자일행과
신비한 힘을 가진 소녀의 판타지 로맨스",9.896,https://shared-comic.pstatic.net/thumb/webtoon/734918/thumbnail/thumbnail_IMAG06_6d18e9a0-66eb-4c11-a188-db12ea6653d2.jpg,네이버 웹툰
55,55,여신강림,야옹이,"스토리, 로맨스","네웹 대표 글로벌 인기작! 주경, 수호, 서준. 세 청춘의 두근두근 눈호강 로맨스~♡
메이크업으로 여신이 된 주경이는 꿈과 사랑을 이룰 수 있을까?",9.116,https://shared-comic.pstatic.net/thumb/webtoon/703846/thumbnail/thumbnail_IMAG06_aa715a18-fe51-4adf-b21b-5fc253ed3f32.jpg,네이버 웹툰
56,56,한림체육관,혜성 / 이석재,"에피소드, 액션","'세상에서 가장 강한 남자가 되고 싶다.'
그릇된 강함을 실천하던 전영하가 한림체육관에 들어와 진정한 강함을 깨닫고 무도인으로 거듭나는 학원 액션물",9.751000000000001,https://shared-comic.pstatic.net/thumb/webtoon/743139/thumbnail/thumbnail_IMAG06_b5984535-3131-49e9-9159-6c778f44eacd.jpg,네이버 웹툰
57,57,바른연애 길잡이,남수,"스토리, 로맨스","매일 다이어리에 세워 둔 계획을 지키며 바른 생활을 실천하는 정바름.
하지만 동아리 선배에게 느끼는 연애 감정만큼은 계획처럼 진행되지 않는데...
모두의 로망을 충족시켜 줄 설렘 달달 캠퍼스 로맨스!",9.981,https://shared-comic.pstatic.net/thumb/webtoon/703852/thumbnail/thumbnail_IMAG06_0aacf362-325b-4d8d-ad60-4b7d888b2fdd.jpg,네이버 웹툰
58,58,엽총소년,김칸비 / 홍필,"스토리, 스릴러","약자에서 영웅이 될 수밖에 없었던 소년 '한규환', 
그리고 그 소년을 영웅으로 만들어줄 엽총 한 자루가 눈앞에 있다.
글로벌 누적 조회수 12억 뷰를 기록한 &lt;스위트홈&gt;의 프리퀄 대공개!",9.95,https://shared-comic.pstatic.net/thumb/webtoon/759925/thumbnail/thumbnail_IMAG06_17014db8-4c26-4666-8a31-a5c11ab57e1d.jpg,네이버 웹툰
59,59,하루만 네가 되고 싶어,삼,"스토리, 판타지","'완벽한 인생이었다, 그 애가 나타나기 전까지는'
반전에 반전을 거듭하는 치밀한 궁중 서스펜스
네이버웹툰 최강자전 19년 대표작.",9.981000000000002,https://shared-comic.pstatic.net/thumb/webtoon/738487/thumbnail/thumbnail_IMAG06_b0651ceb-7866-4245-b283-ab5b030e7c73.jpg,네이버 웹툰
60,60,랜덤채팅의 그녀!,박은혁,"스토리, 드라마","랜덤채팅만 하던 준우에게 온 기적!
과연 그녀(들)에게 다가갈수 있을까?!
(읽다 보면 원픽 캐릭터 무조건 생김ㅇㅇ)",8.312,https://shared-comic.pstatic.net/thumb/webtoon/702608/thumbnail/thumbnail_IMAG06_5ef5ed92-f2d4-4e5b-ac21-f4eaa394ba84.jpg,네이버 웹툰
