,id,title,author,genre,story,score,thumbnail_url,platform
581,581,저승에서 만난 사람들,단우 / 백희정,"스토리, 스릴러","한 아이의 유괴 사건과 관련된 다섯 사람
저승에서 펼쳐지는 미스터리 스릴러",9.975000000000001,https://shared-comic.pstatic.net/thumb/webtoon/647947/thumbnail/title_thumbnail_20150211142936_t125x101.jpg,네이버 웹툰
582,582,낚시신공,귀귀,"스토리, 개그","전설이 돌아왔다! 
허를 찌르는 실전 무공. 
귀귀 작가의 컷툰 신작!",9.838,https://shared-comic.pstatic.net/thumb/webtoon/651667/thumbnail/title_thumbnail_20150331154127_t125x101.jpg,네이버 웹툰
583,583,블랙시저스,유령,"스토리, 판타지",하얀 악마 차투스와 시저들의 이야기,9.907,https://shared-comic.pstatic.net/thumb/webtoon/612767/thumbnail/title_thumbnail_20150522163103_t125x101.jpg,네이버 웹툰
584,584,우리 헤어졌어요,류채린,"스토리, 드라마","모든 것은 헤어지면서 시작됐다?
헤어진 남녀의 묘한 동거",9.94,https://shared-comic.pstatic.net/thumb/webtoon/635989/thumbnail/title_thumbnail_20140915111913_t125x101.jpg,네이버 웹툰
585,585,모태솔로수용소,석재윤,"스토리, 드라마","모태솔로가 중범죄자 취급받는 미래의 한국
엉겁결에 잡혀들어온 독고남과 수감자들의 우여곡절 코믹 탈주기",9.875555555555557,https://shared-comic.pstatic.net/thumb/webtoon/622648/thumbnail/title_thumbnail_20140511233404_t125x101.jpg,네이버 웹툰
586,586,언더클래스 히어로,김우준,"스토리, 판타지","도시 한가운데서 일어난 정체불명의 대폭발.

스승의 저주를 받아 천개의 선행을 하게 된 주인공 인(燐), 마을의 원수를 찾아 여행하는 검객 류진(劉進),그리고 정체불명의 약초상 아미(俄靡). 대폭발의 원인을 찾아 떠나는 그들의 여행!",9.963,https://shared-comic.pstatic.net/thumb/webtoon/497180/thumbnail/title_thumbnail_20140831173459_t125x101.jpg,네이버 웹툰
587,587,조석축구만화,조석,"에피소드, 스포츠",조석 작가가 들려주는 너무나도 솔직담백한 해외축구이야기.,9.767999999999999,https://shared-comic.pstatic.net/thumb/webtoon/652466/thumbnail/title_thumbnail_20150407114500_t125x101.jpg,네이버 웹툰
588,588,웃지 않는 개그반 시즌1~2,현용민,"스토리, 개그","미친 예술고등학교 개그반에 입학한 왕진지와 그의 친구들.
그들이 겪는 웃지 못 할 이야기가 펼쳐진다.",9.826666666666666,https://shared-comic.pstatic.net/thumb/webtoon/503253/thumbnail/title_thumbnail_20120910143339_t125x101.jpg,네이버 웹툰
589,589,프린스의 왕자,재아 / SE,"스토리, 개그","꽃미남들로 이루어진 게임제작사 
'캐슬소프트'의 존폐를 걸고 펼쳐지는
 두 완벽남의 좌충우돌 코믹 스토리",9.956666666666667,https://shared-comic.pstatic.net/thumb/webtoon/622640/thumbnail/title_thumbnail_20150607213759_t125x101.jpg,네이버 웹툰
590,590,노네임드(NoNameD),문지현,"스토리, 스릴러","어느날 갑자기 벌어진 실종 사건. 그리고 실종된 학생의 자리에서 발견된 의문의 메모.
그것은 앞으로 벌어질 믿을 수 없는 일들의 시작에 불과했다.",9.956000000000001,https://shared-comic.pstatic.net/thumb/webtoon/460688/thumbnail/title_thumbnail_20130531103933_t125x101.jpg,네이버 웹툰
591,591,지새는 달,LELE / 별솔,"스토리, 판타지","세계의 경계가 허물어져 간다

SBA-서울문화사-네이버가 함께하는 2014 만화 스카우트 당선작입니다.",9.953000000000001,https://shared-comic.pstatic.net/thumb/webtoon/644182/thumbnail/title_thumbnail_20141230180104_t125x101.jpg,네이버 웹툰
592,592,버닝헬,윤인완 / 양경일,"스토리, 판타지","&lt;신암행어사&gt; 윤인완, 양경일 콤비가 다시 뭉쳤다! 
지상 최악의 섬에서 펼쳐지는 두 살인귀의 처절한 사투!",9.95,https://shared-comic.pstatic.net/thumb/webtoon/653857/thumbnail/title_thumbnail_20150511192707_t125x101.jpg,네이버 웹툰
593,593,불만시대,김8,"스토리, 드라마","누구에게나 불만은 있다. 불만족스러운 우리의 속 시원한 공감툰!
세상 모든 게 불만인 여자와 염세적인 남자의 대환장 일상!
맞춤법 파괴자 췐무궹도 잊지마..☆",9.943000000000001,https://shared-comic.pstatic.net/thumb/webtoon/629055/thumbnail/title_thumbnail_20141229173234_t125x101.jpg,네이버 웹툰
594,594,차차차,한나,"옴니버스, 드라마","감성웹툰 &lt;묵회&gt; 한나 작가의 신작!


한가한 신생 찻집 '고운 다실'에서 일어나는 따뜻하고 소소한 이야기들",9.961,https://shared-comic.pstatic.net/thumb/webtoon/528785/thumbnail/title_thumbnail_20130109155516_t125x101.jpg,네이버 웹툰
595,595,재앙은 미묘하게,안성호,"스토리, 스릴러","소음이 우리를 미치게 해! 
당신은 데시벨로부터 안녕하십니까?",9.97,https://shared-comic.pstatic.net/thumb/webtoon/632337/thumbnail/title_thumbnail_20140805144955_t125x101.jpg,네이버 웹툰
596,596,빨간책,랑또,"에피소드, 스릴러","생각하면 할 수록 무서운 빨간책 속 이야기. 
어디에나 있고 어디에도 없는 것에 대하여.. 
랑또 작가의 컷툰 신작.",9.783333333333333,https://shared-comic.pstatic.net/thumb/webtoon/651663/thumbnail/title_thumbnail_20150330160324_t125x101.jpg,네이버 웹툰
597,597,한국만화거장전 : 순정만화특집,한국만화가협회,"스토리, 로맨스","이번엔 순정만화다!

어릴 적 내 마음을 잔잔히 적셔준 거장들의 만화가 다시 시작됩니다.",9.808999999999997,https://shared-comic.pstatic.net/thumb/webtoon/643607/thumbnail/title_thumbnail_20141223153822_t125x101.jpg,네이버 웹툰
598,598,언더프린,브림스,"스토리, 판타지","삶의 가장 큰 의미인 가족을 지키기 위한
그의 눈부신 사투가 시작된다.",9.952000000000004,https://shared-comic.pstatic.net/thumb/webtoon/26108/thumbnail/title_thumbnail_20110422102030_t125x101.jpg,네이버 웹툰
599,599,플로우,허니비,"스토리, 판타지","누구에게나 신이 존재한다.
어느 날 신의 선물을 받고 운명이 바뀐 소년의 애니멀 판타지!",9.950000000000001,https://shared-comic.pstatic.net/thumb/webtoon/563785/thumbnail/title_thumbnail_20140929233154_t125x101.jpg,네이버 웹툰
600,600,딥(DEEP),토우 / 김태헌,"스토리, 스릴러","오래 전 실종되었던 가족이 다시 우리 곁으로 돌아왔다!?
마지막까지 예측불가. 미스터리 드라마 호러 웹툰.",9.968333333333334,https://shared-comic.pstatic.net/thumb/webtoon/632705/thumbnail/title_thumbnail_20140824234953_t125x101.jpg,네이버 웹툰
601,601,질풍기획 시즌2,이현민,"스토리, 개그","그 누가 우리의 하루를 평범하다 하는가.
다시 한 번 질풍을 맞이하라!
본격 열혈 스펙터클 직장인 일상 만화 질풍기획, 리턴!",9.9475,https://shared-comic.pstatic.net/thumb/webtoon/608265/thumbnail/title_thumbnail_20140117174108_t125x101.jpg,네이버 웹툰
602,602,버퍼링,최홍준,"스토리, 판타지","언제부터인가...
시간의 흐름에 문제가 생겼다",9.957142857142857,https://shared-comic.pstatic.net/thumb/webtoon/626946/thumbnail/title_thumbnail_20140613111759_t125x101.jpg,네이버 웹툰
603,603,일사부재리,김신비 / 정은,"스토리, 스릴러","내가 죽인 그 놈이 살아있다.

SBA-서울문화사-네이버가 함께하는 2014 만화 스카우트 당선작입니다.",9.881000000000004,https://shared-comic.pstatic.net/thumb/webtoon/641580/thumbnail/title_thumbnail_20141124114928_t125x101.JPG,네이버 웹툰
604,604,제페토,연제원,"스토리, 판타지","제페토 박사가 죽기 전에 남겼다는 제페토의 유산.
지배를 위해, 생존을 위해, 사랑을 위해, 제페토의 유산을 손에 넣기 위한 대립이 시작된다!
'흐드러지다' 연제원 작가의 SF 신작 &lt;제페토&gt;",9.952000000000002,https://shared-comic.pstatic.net/thumb/webtoon/440244/thumbnail/title_thumbnail_20141015190049_t125x101.jpg,네이버 웹툰
605,605,헬퍼,삭,"스토리, 액션","도시를 지키는 가드 트라이브의 대장  장광남.
그가 의문의 교통사고로 사망한 뒤,
저승과 이승에서 펼쳐지는 감성 액션 판타지 만화.",9.928999999999998,https://shared-comic.pstatic.net/thumb/webtoon/389848/thumbnail/title_thumbnail_20111108113631_t125x101.jpg,네이버 웹툰
606,606,낢 부럽지 않은 신혼여행기,서나래,"에피소드, 일상","유럽 여행기의 탈을 쓸 낢의 신혼여행기. 

서나래 작가의 컷툰 신작!",9.969,https://shared-comic.pstatic.net/thumb/webtoon/651670/thumbnail/title_thumbnail_20150330190159_t125x101.jpg,네이버 웹툰
607,607,문아,팬마,"스토리, 시대극","평범한 삶을 살려는 특별한 사람과 특별한 자신을 찾으려는 평범한 사람

신과 사람의 삶, 그리고 행복에 관한 이야기 - 고려남녀 인간갱생 정신의료 공상만화",9.913,https://shared-comic.pstatic.net/thumb/webtoon/374973/thumbnail/title_thumbnail_20150522161643_t125x101.jpg,네이버 웹툰
608,608,올해의 벚꽃도 함께,박수봉,"스토리, 로맨스","봄바람을 타고 벚꽃잎이 살랑살랑 날리면 기분 좋은 두근거림과 함께 생각나는 그녀. 
1년 전 짝사랑에게 말하지 못한 한 마디",9.97375,https://shared-comic.pstatic.net/thumb/webtoon/652403/thumbnail/title_thumbnail_20150406152052_t125x101.jpg,네이버 웹툰
609,609,붉은 실,동비,"스토리, 판타지","생명의 붉은 실을 두고 벌어지는 사건

그리고 거기에 휘말린 소년과 소녀의 이야기",9.946666666666665,https://shared-comic.pstatic.net/thumb/webtoon/622641/thumbnail/title_thumbnail_20140512174620_t125x101.jpg,네이버 웹툰
610,610,영수의 봄,이윤희,"스토리, 드라마","카메라를 들고 셋을 세었을 때 나는 사랑의 마법에 걸렸다?!
SBA-서울문화사-네이버가 함께하는 2014 만화 스카우트 당선작입니다.",9.93,https://shared-comic.pstatic.net/thumb/webtoon/639080/thumbnail/title_thumbnail_20141022222807_t125x101.jpg,네이버 웹툰
611,611,여탕보고서,마일로,"에피소드, 개그","금남의 공간 신비의 세계 여탕
가본 자가 알려주는 그곳의 진실",9.9,https://shared-comic.pstatic.net/thumb/webtoon/639604/thumbnail/title_thumbnail_20141030120302_t125x101.jpg,네이버 웹툰
612,612,MY OH,박카린,"스토리, 드라마","전혀 다른 세 명의 음악 바보들로 오케스트라를 만들기 위한 프로젝트!
이들과 함께 하는 신나는 캠퍼스 라이프!",9.943000000000001,https://shared-comic.pstatic.net/thumb/webtoon/452116/thumbnail/title_thumbnail_20140903232246_t125x101.jpg,네이버 웹툰
613,613,알게뭐야,김재한,"스토리, 드라마","뮤지션 김원준의
 
슈퍼스타 성장기",9.94,https://shared-comic.pstatic.net/thumb/webtoon/546805/thumbnail/title_thumbnail_20150302174331_t125x101.jpg,네이버 웹툰
614,614,격투기특성화사립고교 극지고,허일,"스토리, 액션","최고로 강한 학생이 전교 1등이다!
극한지옥 격투기 특성화 사립 고등학교 극지고! 격투 능력자들의 절륜한 한판!",9.876999999999999,https://shared-comic.pstatic.net/thumb/webtoon/395442/thumbnail/title_thumbnail_20111014103535_t125x101.jpg,네이버 웹툰
615,615,스튜디오 짭쪼롬,오묘,"스토리, 로맨스","백수, 수험생, 방구석폐인, 외국인같은 한국인
서로 다른 사람들이 모여 만드는 유쾌한 일상 시트콤!",9.943999999999999,https://shared-comic.pstatic.net/thumb/webtoon/597480/thumbnail/title_thumbnail_20131031175416_t125x101.jpg,네이버 웹툰
616,616,오늘 밤은 어둠이 무서워요,김진,"에피소드, 일상","뜻하지 않은 시기, 어쩌다 시작된 김진의 독립생활.
그녀의 자취생활과 그녀의 연애 이야기.",9.955,https://shared-comic.pstatic.net/thumb/webtoon/632342/thumbnail/title_thumbnail_20140918163225_t125x101.jpg,네이버 웹툰
617,617,송곳 1~3부,최규석,"스토리, 드라마","'어쨌든 나는 세상 모든 곳에서 누군가의 걸림돌이었다.'
세상에 대한 날카로운 시선.
&lt;대한민국 원주민&gt;, &lt;습지생태보고서&gt;, &lt;울기엔 좀 애매한&gt;의 최규석 작가가 선보이는 웹툰 신작.",9.940000000000001,https://shared-comic.pstatic.net/thumb/webtoon/602922/thumbnail/title_thumbnail_20141006234515_t125x101.jpg,네이버 웹툰
618,618,파라다이스,황미나,"스토리, 판타지","순정만화의 전설 황미나. 그녀의 SF 명작 &lt;파라다이스&gt;

90년대를 대표하는 추억의 만화를 웹툰으로!",9.776,https://shared-comic.pstatic.net/thumb/webtoon/502673/thumbnail/title_thumbnail_20120910141559_t125x101.jpg,네이버 웹툰
619,619,혈액형에 관한 간단한 고찰,박동선,"에피소드, 일상","섬세하고 자유분방한, 우유부단 하면서 분석력 있는

서로 다른 혈액형들 사이에서 벌어지는 좌충우돌 유쾌한 에피소드.",9.913,https://shared-comic.pstatic.net/thumb/webtoon/316914/thumbnail/title_thumbnail_20110401184237_t125x101.jpg,네이버 웹툰
